"id","submitdate","lastpage","startlanguage","startdate","datestamp","refurl","INSTRUKCJA","LOSUJ","PIERWSZE1[1]","PIERWSZE2[2]","PIERWSZE3[3]","PIERWSZE4[4]","PIERWSZE5[5]","PIERWSZE6[6]","PIERWSZE7[7]","PIERWSZE8[8]","PIERWSZE9[9]","PIERWSZE10[10]","PIERWSZE11[11]","PIERWSZE12[12]","PIERWSZE13[13]","PIERWSZE14[14]","PIERWSZE15[15]","PIERWSZE16[16]","PIERWSZE17[17]","PIERWSZE18[18]","PIERWSZE19[19]","PIERWSZE20[20]","PIERWSZE21[21]","PIERWSZE22[22]","PIERWSZE23[23]","PIERWSZE24[24]","DRUGIE1[1]","DRUGIE2[2]","DRUGIE3[3]","DRUGIE4[4]","DRUGIE5[5]","DRUGIE6[6]","DRUGIE7[7]","DRUGIE8[8]","DRUGIE9[9]","DRUGIE10[10]","DRUGIE11[11]","DRUGIE12[12]","DRUGIE13[13]","DRUGIE14[14]","DRUGIE15[15]","DRUGIE16[16]","DRUGIE17[17]","DRUGIE18[18]","DRUGIE19[19]","DRUGIE20[20]","DRUGIE21[21]","DRUGIE22[22]","DRUGIE23[23]","DRUGIE24[24]","TRZECIE8","TRZECIE9","TRZECIE11","TRZECIE12","TRZECIE14","TRZECIE15","TRZECIE17","TRZECIE18","TRZECIE20","TRZECIE21","TRZECIE23","TRZECIE24","CZWARTE9","CZWARTE8","CZWARTE3","CZWARTE14","CZWARTE15","CZWARTE17","CZWARTE18","CZWARTE20","CZWARTE21","CZWARTE23","CZWARTE24","CZWARTE2","CZWARTE5","CZWARTE6","CZWARTE11","CZWARTE12","PIATE20","PIATE21","PIATE23","PIATE24","G","Y","E","E[other]","F","H","interviewtime","groupTime212","INSTRUKCJATime","groupTime207","LOSUJTime","groupTime206","PIERWSZE1Time","PIERWSZE2Time","PIERWSZE3Time","PIERWSZE4Time","PIERWSZE5Time","PIERWSZE6Time","PIERWSZE7Time","PIERWSZE8Time","PIERWSZE9Time","PIERWSZE10Time","PIERWSZE11Time","PIERWSZE12Time","PIERWSZE13Time","PIERWSZE14Time","PIERWSZE15Time","PIERWSZE16Time","PIERWSZE17Time","PIERWSZE18Time","PIERWSZE19Time","PIERWSZE20Time","PIERWSZE21Time","PIERWSZE22Time","PIERWSZE23Time","PIERWSZE24Time","groupTime208","DRUGIE1Time","DRUGIE2Time","DRUGIE3Time","DRUGIE4Time","DRUGIE5Time","DRUGIE6Time","DRUGIE7Time","DRUGIE8Time","DRUGIE9Time","DRUGIE10Time","DRUGIE11Time","DRUGIE12Time","DRUGIE13Time","DRUGIE14Time","DRUGIE15Time","DRUGIE16Time","DRUGIE17Time","DRUGIE18Time","DRUGIE19Time","DRUGIE20Time","DRUGIE21Time","DRUGIE22Time","DRUGIE23Time","DRUGIE24Time","groupTime209","TRZECIE8Time","TRZECIE9Time","TRZECIE11Time","TRZECIE12Time","TRZECIE14Time","TRZECIE15Time","TRZECIE17Time","TRZECIE18Time","TRZECIE20Time","TRZECIE21Time","TRZECIE23Time","TRZECIE24Time","groupTime210","CZWARTE9Time","CZWARTE8Time","CZWARTE3Time","CZWARTE14Time","CZWARTE15Time","CZWARTE17Time","CZWARTE18Time","CZWARTE20Time","CZWARTE21Time","CZWARTE23Time","CZWARTE24Time","CZWARTE2Time","CZWARTE5Time","CZWARTE6Time","CZWARTE11Time","CZWARTE12Time","groupTime211","PIATE20Time","PIATE21Time","PIATE23Time","PIATE24Time","groupTime213","GTime","YTime","ETime","FTime","HTime"
"1197","2015-11-02 19:41:20","8","pl","2015-11-02 19:39:31","2015-11-02 19:41:20","https://www.facebook.com/","","13","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1996.0000000000","Średnie","","Nie","Nie","106.54","11.31","","","","14.84","","","","","","","","","","","","","","","","","","","","","","","","","39.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.27","","","","",""
"1198","2015-11-02 19:42:08","8","pl","2015-11-02 19:39:48","2015-11-02 19:42:07","","","19","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1997.0000000000","Średnie","","Nie","Nie","137.61","20.04","","","","27.73","","","","","","","","","","","","","","","","","","","","","","","","","55.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.01","","","","",""
"1199","2015-11-02 20:29:43","8","pl","2015-11-02 20:20:54","2015-11-02 20:29:43","https://www.facebook.com/","","14","","","","","","","","","","","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","jest tylko w pewnym stopniu zasługą chłopca.","","","","","","","","","","","jest w znacznym stopniu zasługą dozorcy.","","","","","","","","","","","","","","","","","Mężczyzna","1997.0000000000","Średnie","","Nie","Nie","527.35","7.03","","","","36.08","","","","","","","","","","","","","","","","","","","","","","","","","414.24","","","","","","","","","","","","","","","","","","","","","","","","","35.06","","","","","","","","","","","","","13.49","","","","","","","","","","","","","","","","","","","","","","21.45","","","","",""
"1200","2015-11-02 20:49:40","8","pl","2015-11-02 20:47:56","2015-11-02 20:49:40","https://www.facebook.com","","16","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1981.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","101.89","13.57","","","","21.06","","","","","","","","","","","","","","","","","","","","","","","","","44.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.92","","","","",""
"1202","2015-11-02 20:56:46","8","pl","2015-11-02 20:53:56","2015-11-02 20:56:46","https://www.facebook.com/","","3","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","nie jest winą dozorcy.","","","","","","","","","","","","","","","","","","Kobieta","1996.0000000000","Średnie","","Nie","Nie","166.18","4.45","","","","21.77","","","","","","","","","","","","","","","","","","","","","","","","","49.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.87","","","","","","","","","","","","","","","","","","","","","","73.34","","","","",""
"1203","2015-11-02 21:04:28","8","pl","2015-11-02 21:01:54","2015-11-02 21:04:28","http://m.facebook.com","","4","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1996.0000000000","Średnie","","Nie","Nie","152.12","12.96","","","","61.07","","","","","","","","","","","","","","","","","","","","","","","","","41.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.59","","","","",""
"1206","2015-11-02 21:08:13","8","pl","2015-11-02 21:06:25","2015-11-02 21:08:13","http://m.facebook.com","","19","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1969.0000000000","Habilitacja lub profesor tytularny","","Nie","Nie","106.25","4.84","","","","23.4","","","","","","","","","","","","","","","","","","","","","","","","","52.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.28","","","","",""
"1207","2015-11-02 21:08:25","8","pl","2015-11-02 21:07:16","2015-11-02 21:08:25","https://www.facebook.com/","","2","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jest tylko w pewnym stopniu zasługą dozorcy.","","","","","","","","","Mężczyzna","1996.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","66.01","10.9","","","","14.65","","","","","","","","","","","","","","","","","","","","","","","","","15.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.83","","","","","","","","","","","","","","","","","","","","","","15.19","","","","",""
"1208","2015-11-02 21:16:03","8","pl","2015-11-02 21:12:16","2015-11-02 21:16:03","http://m.facebook.com","","17","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","","","","","","","","","nie jest zasługą chłopca.","","","","","","","","","","","jest w znacznym stopniu zasługą dozorcy.","","","","","","","","","","","","","","","Mężczyzna","1969.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","223.75","4.88","","","","56.25","","","","","","","","","","","","","","","","","","","","","","","","","67.34","","","","","","","","","","","","","","","","","","","","","","","","","29.15","","","","","","","","","","","","","49.8","","","","","","","","","","","","","","","","","","","","","","16.33","","","","",""
"1210","2015-11-02 21:21:16","8","pl","2015-11-02 21:17:38","2015-11-02 21:21:16","http://m.facebook.com","","15","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","nie jest winą chłopca.","","","","","","","","","","","jest całkowicie winą dozorcy.","","","","","","","","","","","","","","","","Kobieta","1996.0000000000","Średnie","","Nie","Nie","215.83","6.57","","","","62.94","","","","","","","","","","","","","","","","","","","","","","","","","45.68","","","","","","","","","","","","","","","","","","","","","","","","","10.86","","","","","","","","","","","","","72.43","","","","","","","","","","","","","","","","","","","","","","17.35","","","","",""
"1213","2015-11-02 21:46:45","8","pl","2015-11-02 21:44:44","2015-11-02 21:46:45","https://www.facebook.com/","","8","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","jest w stopniu znikomym zasługą pani Malinowskiej.","","","","","","","","","","","","","jest w znacznym stopniu zasługą dozorcy.","","","","","","","","","","","","","","","","","","","Mężczyzna","1999.0000000000","Podstawowe","","Nie","Nie","119.08","4.88","","","","11.59","","","","","","","","","","","","","","","","","","","","","","","","","60.93","","","","","","","","","","","","","","","","","","","","","","","","","12.6","","","","","","","","","","","","","8.03","","","","","","","","","","","","","","","","","","","","","","21.05","","","","",""
"1214","2015-11-02 21:52:34","8","pl","2015-11-02 21:47:32","2015-11-02 21:52:34","https://www.facebook.com/","","21","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","jest tylko w pewnym stopniu winą chłopca.","","","","","","","","","","","jest  w znacznym stopniu winą dozorcy.","","","","","","","","","jest  w znacznym stopniu winą pani Malinowskiej.","","","Kobieta","1999.0000000000","Średnie","","Nie","Nie","300.48","124.62","","","","40.62","","","","","","","","","","","","","","","","","","","","","","","","","63.22","","","","","","","","","","","","","","","","","","","","","","","","","31.04","","","","","","","","","","","","","10.42","","","","","","","","","","","","","","","","","12.15","","","","","18.41","","","","",""
"1216","2015-11-02 22:04:21","8","pl","2015-11-02 22:02:49","2015-11-02 22:04:21","https://www.facebook.com/","","13","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1996.0000000000","Średnie","","Nie","Tak","90.02","9.01","","","","28.64","","","","","","","","","","","","","","","","","","","","","","","","","24.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.61","","","","",""
"1217","2015-11-02 22:04:56","8","pl","2015-11-02 22:03:34","2015-11-02 22:04:56","","","1","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1996.0000000000","Średnie","","Nie","Nie","79.38","4.79","","","","9.16","","","","","","","","","","","","","","","","","","","","","","","","","34.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.29","","","","",""
"1222","2015-11-02 22:58:44","8","pl","2015-11-02 22:50:01","2015-11-02 22:58:44","","","11","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","jest w stopniu znikomym zasługą robotników.","","","","","","","","","","","","","","","","","","","","","","","","jest całkowicie zasługą dozorcy.","","","","","","Kobieta","1995.0000000000","Średnie","","Nie","Nie","519.75","229.97","","","","65.84","","","","","","","","","","","","","","","","","","","","","","","","","90.35","","","","","","","","","","","","","","","","","","","","","","","","","23.44","","","","","","","","","","","","","69.99","","","","","","","","","","","","","","","","","","","","","","40.16","","","","",""
"1221","2015-11-02 22:43:49","8","pl","2015-11-02 22:40:06","2015-11-02 22:43:49","","","9","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","nie jest winą pani Malinowskiej.","","","","","","","","","","","jest  w znacznym stopniu winą dozorcy.","","","","","","","","","","","","","","","","","","","","Mężczyzna","1993.0000000000","Średnie","","Nie","Nie","218.92","28.94","","","","94.57","","","","","","","","","","","","","","","","","","","","","","","","","27.47","","","","","","","","","","","","","","","","","","","","","","","","","18.96","","","","","","","","","","","","","13.65","","","","","","","","","","","","","","","","","","","","","","35.33","","","","",""
"1223","2015-11-02 23:01:46","8","pl","2015-11-02 22:57:43","2015-11-02 23:01:46","https://www.facebook.com/","","12","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","jest w stopniu znikomym winą robotników.","","","","","","","","","","","","","","","","","","","","","","","","jest  w znacznym stopniu winą dozorcy.","","","","","Mężczyzna","1995.0000000000","Średnie","","Nie","Nie","239.56","11.31","","","","111.54","","","","","","","","","","","","","","","","","","","","","","","","","9.44","","","","","","","","","","","","","","","","","","","","","","","","","11.58","","","","","","","","","","","","","77.84","","","","","","","","","","","","","","","","","","","","","","17.85","","","","",""
"1224","2015-11-02 23:01:40","8","pl","2015-11-02 22:59:12","2015-11-02 23:01:40","https://www.facebook.com/","","23","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","jest tylko w pewnym stopniu zasługą chłopca.","","","","","","","","","","","jest całkowicie zasługą dozorcy.","","","","","","","","","nie jest zasługą mieszkańców.","","Mężczyzna","1993.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","145.51","11.4","","","","63.84","","","","","","","","","","","","","","","","","","","","","","","","","15.7","","","","","","","","","","","","","","","","","","","","","","","","","14.77","","","","","","","","","","","","","11","","","","","","","","","","","","","","","","","10.31","","","","","18.49","","","","",""
"1225","2015-11-02 23:08:26","8","pl","2015-11-02 23:04:20","2015-11-02 23:08:26","","","13","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1996.0000000000","Średnie","","Nie","Nie","266.96","16.81","","","","32.4","","","","","","","","","","","","","","","","","","","","","","","","","129.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.67","","","","",""
